n_app_active_daily,1st_app_dly,2nd_app_dly,3rd_app_dly,2days_most_used,3days_most_used,7days_most_used,10days_most_used,n_app_active_daily_2days_mean,n_app_active_daily_2days_var,n_app_active_daily_2days_max,n_app_active_daily_2days_count,n_app_active_daily_7days_mean,n_app_active_daily_7days_var,n_app_active_daily_7days_max,n_app_active_daily_7days_count,n_app_active_daily_10days_mean,n_app_active_daily_10days_var,n_app_active_daily_10days_max,n_app_active_daily_10days_count,n_app_active_daily_day_mean,n_app_active_daily_day_max,n_app_active_daily_day_count,n_app_active_daily_3days_mean,n_app_active_daily_3days_var,n_app_active_daily_3days_max,n_app_active_daily_3days_count,n_app_installed_daily,n_app_installed_daily_2days_mean,n_app_installed_daily_2days_var,n_app_installed_daily_2days_max,n_app_installed_daily_2days_count,n_app_installed_daily_7days_mean,n_app_installed_daily_7days_var,n_app_installed_daily_7days_max,n_app_installed_daily_7days_count,n_app_installed_daily_10days_mean,n_app_installed_daily_10days_var,n_app_installed_daily_10days_max,n_app_installed_daily_10days_count,n_app_installed_daily_day_mean,n_app_installed_daily_day_max,n_app_installed_daily_day_count,n_app_installed_daily_3days_mean,n_app_installed_daily_3days_var,n_app_installed_daily_3days_max,n_app_installed_daily_3days_count,2days_most_used_installed,3days_most_used_installed,7days_most_used_installed,10days_most_used_installed,1st_cat_dly_installed,2nd_cat_dly_installed,3rd_cat_dly_installed,2days_most_used_active,3days_most_used_active,7days_most_used_active,10days_most_used_active,1st_cat_dly_active,2nd_cat_dly_active,3rd_cat_dly_active,phone_brand,price_eur,screen_size,ram_gb,release_month,release_year,camera,daily_distance_1day_mean,daily_distance_1day_var,daily_distance_1day_max,daily_distance_1day_count,daily_distance_2days_mean,daily_distance_2days_var,daily_distance_2days_max,daily_distance_2days_count,daily_distance_7days_mean,daily_distance_7days_var,daily_distance_7days_max,daily_distance_7days_count,daily_distance_10days_mean,daily_distance_10days_var,daily_distance_10days_max,daily_distance_10days_count,daily_distance_3days_mean,daily_distance_3days_var,daily_distance_3days_max,daily_distance_3days_count,labels
2.0,3433289601737013244,-5472633337921616096,-1,3433289601737013244,3433289601737013244,3433289601737013244,3433289601737013244,2.0,-1.0,2.0,1.0,2.0,-1.0,2.0,1.0,2.0,-1.0,2.0,1.0,2.0,2.0,1.0,2.0,-1.0,2.0,1.0,40.0,40.0,-1.0,40.0,1.0,40.0,-1.0,40.0,1.0,40.0,-1.0,40.0,1.0,40.0,40.0,1.0,40.0,-1.0,40.0,1.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,712.0,721.0,1,350.0,5.2,3.0,7.0,2015.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
2.0,3433289601737013244,9220205176760015004,-1,3433289601737013244,3433289601737013244,3433289601737013244,3433289601737013244,4.0,8.0,6.0,2.0,3.42857142857,2.28571428571,6.0,7.0,3.42857142857,2.28571428571,6.0,7.0,2.0,2.0,1.0,3.42857142857,2.28571428571,6.0,7.0,2.0,34.0,2048.0,66.0,2.0,38.5714285714,1170.28571429,66.0,7.0,38.5714285714,1170.28571429,66.0,7.0,2.0,2.0,1.0,38.5714285714,1170.28571429,66.0,7.0,548.0,548.0,548.0,548.0,152.0,548.0,549.0,152.0,152.0,152.0,152.0,152.0,548.0,549.0,1,350.0,5.2,3.0,7.0,2015.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
7.0,-538061441862183033,-5924787280098922359,-6590029937880196169,-538061441862183033,0,-538061441862183033,-538061441862183033,3.5,24.5,7.0,2.0,3.0,12.6666666667,7.0,4.0,3.0,12.6666666667,7.0,4.0,7.0,7.0,1.0,3.0,12.6666666667,7.0,4.0,14.0,7.0,98.0,14.0,2.0,7.25,70.25,15.0,4.0,7.25,70.25,15.0,4.0,14.0,14.0,1.0,7.25,70.25,15.0,4.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,704.0,704.0,548.0,548.0,704.0,548.0,549.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
21.0,-8504475857937456387,1883678791934985414,8948670408023620661,-8504475857937456387,-8504475857937456387,-8504475857937456387,-8504475857937456387,20.5,0.5,21.0,2.0,19.4285714286,26.2857142857,23.0,7.0,19.4285714286,26.2857142857,23.0,7.0,21.0,21.0,1.0,19.4285714286,26.2857142857,23.0,7.0,23.0,22.0,2.0,23.0,2.0,21.5714285714,1.61904761905,23.0,7.0,21.5714285714,1.61904761905,23.0,7.0,23.0,23.0,1.0,21.5714285714,1.61904761905,23.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,713.0,548.0,548.0,548.0,548.0,548.0,704.0,713.0,1,200.0,5.5,2.0,10.0,2014.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
1.0,-4527507677951948,-1,-1,1081301425634924658,0,1088227414300337900,1088227414300337900,1.5,0.5,2.0,2.0,2.0,4.66666666667,5.0,7.0,2.0,4.66666666667,5.0,7.0,1.0,1.0,1.0,2.0,4.66666666667,5.0,7.0,28.0,33.0,50.0,38.0,2.0,25.0,302.333333333,38.0,7.0,25.0,302.333333333,38.0,7.0,28.0,28.0,1.0,25.0,302.333333333,38.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,263.0,263.0,263.0,263.0,1014.0,247.0,-1.0,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
21.0,-538061441862183033,5190837081306830787,5927333115845830913,-538061441862183033,-538061441862183033,-538061441862183033,-538061441862183033,35.0,392.0,49.0,2.0,39.8571428571,257.80952381,57.0,7.0,39.8571428571,257.80952381,57.0,7.0,21.0,21.0,1.0,39.8571428571,257.80952381,57.0,7.0,30.0,31.5,4.5,33.0,2.0,32.4285714286,8.28571428571,36.0,7.0,32.4285714286,8.28571428571,36.0,7.0,30.0,30.0,1.0,32.4285714286,8.28571428571,36.0,7.0,548.0,548.0,548.0,548.0,548.0,1007.0,960.0,548.0,548.0,548.0,548.0,548.0,549.0,405.0,0,120.0,5.5,2.0,3.0,2014.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
48.0,-8504475857937456387,628020936226491308,5017628238345397727,0,0,0,0,24.0,1152.0,48.0,2.0,19.3333333333,641.333333333,48.0,3.0,19.3333333333,641.333333333,48.0,3.0,48.0,48.0,1.0,19.3333333333,641.333333333,48.0,3.0,87.0,43.5,3784.5,87.0,2.0,58.6666666667,2582.33333333,89.0,3.0,58.6666666667,2582.33333333,89.0,3.0,87.0,87.0,1.0,58.6666666667,2582.33333333,89.0,3.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
4.0,3433289601737013244,-5472633337921616096,-2476352224750295436,3433289601737013244,3433289601737013244,3433289601737013244,3433289601737013244,4.0,-1.0,4.0,1.0,4.0,-1.0,4.0,1.0,4.0,-1.0,4.0,1.0,4.0,4.0,1.0,4.0,-1.0,4.0,1.0,23.0,23.0,-1.0,23.0,1.0,23.0,-1.0,23.0,1.0,23.0,-1.0,23.0,1.0,23.0,23.0,1.0,23.0,-1.0,23.0,1.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,1,90.0,5.0,2.0,7.0,2015.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
26.0,8948670408023620661,8557198901083791098,-3955212733485100109,8948670408023620661,8948670408023620661,8948670408023620661,8948670408023620661,20.0,72.0,26.0,2.0,20.0,72.0,26.0,2.0,20.0,72.0,26.0,2.0,26.0,26.0,1.0,20.0,72.0,26.0,2.0,12.0,11.0,2.0,12.0,2.0,11.0,2.0,12.0,2.0,11.0,2.0,12.0,2.0,12.0,12.0,1.0,11.0,2.0,12.0,2.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,1,290.0,5.0,3.0,8.0,2014.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
9.0,-8419415608372401979,6666573792468194779,7326208988820182795,-8419415608372401979,-8419415608372401979,-8419415608372401979,-8419415608372401979,9.0,-1.0,9.0,1.0,9.0,-1.0,9.0,1.0,9.0,-1.0,9.0,1.0,9.0,9.0,1.0,9.0,-1.0,9.0,1.0,12.0,12.0,-1.0,12.0,1.0,12.0,-1.0,12.0,1.0,12.0,-1.0,12.0,1.0,12.0,12.0,1.0,12.0,-1.0,12.0,1.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
10.0,4757917127056227226,2555734998750410231,-6159006306231678365,628020936226491308,628020936226491308,-3130816760729488660,-3130816760729488660,13.0,18.0,16.0,2.0,37.1428571429,673.476190476,83.0,7.0,37.1428571429,673.476190476,83.0,7.0,10.0,10.0,1.0,37.1428571429,673.476190476,83.0,7.0,70.0,69.5,0.5,70.0,2.0,70.2857142857,0.904761904762,72.0,7.0,70.2857142857,0.904761904762,72.0,7.0,70.0,70.0,1.0,70.2857142857,0.904761904762,72.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,13,170.0,5.5,2.0,8.0,2014.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
13.0,628020936226491308,7495715957403479953,-2131048447396626952,0,0,7495715957403479953,7495715957403479953,6.5,84.5,13.0,2.0,96.1428571429,11227.4761905,292.0,7.0,96.1428571429,11227.4761905,292.0,7.0,13.0,13.0,1.0,96.1428571429,11227.4761905,292.0,7.0,43.0,21.5,924.5,43.0,2.0,37.7142857143,279.238095238,46.0,7.0,37.7142857143,279.238095238,46.0,7.0,43.0,43.0,1.0,37.7142857143,279.238095238,46.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,1,340.0,6.0,3.0,10.0,2014.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
105.0,5786744307703945981,8948670408023620661,6284164581582112235,5786744307703945981,5786744307703945981,5786744307703945981,5786744307703945981,112.5,112.5,120.0,2.0,112.5,112.5,120.0,2.0,112.5,112.5,120.0,2.0,105.0,105.0,1.0,112.5,112.5,120.0,2.0,44.0,43.5,0.5,44.0,2.0,43.5,0.5,44.0,2.0,43.5,0.5,44.0,2.0,44.0,44.0,1.0,43.5,0.5,44.0,2.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,1,200.0,5.5,3.0,12.0,2014.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
20.0,-8764672938472212518,487766649788038994,628020936226491308,-8764672938472212518,-8764672938472212518,-8764672938472212518,-8764672938472212518,30.5,220.5,41.0,2.0,85.2,5723.7,198.0,5.0,85.2,5723.7,198.0,5.0,20.0,20.0,1.0,85.2,5723.7,198.0,5.0,99.0,99.5,0.5,100.0,2.0,84.4,1218.3,102.0,5.0,84.4,1218.3,102.0,5.0,99.0,99.0,1.0,84.4,1218.3,102.0,5.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,15,250.0,5.5,3.0,6.0,2014.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
79.0,8948670408023620661,7140875290462183693,6284164581582112235,8948670408023620661,8948670408023620661,6284164581582112235,6284164581582112235,81.0,8.0,83.0,2.0,93.4285714286,546.952380952,145.0,7.0,93.4285714286,546.952380952,145.0,7.0,79.0,79.0,1.0,93.4285714286,546.952380952,145.0,7.0,47.0,47.0,0.0,47.0,2.0,51.0,15.0,56.0,7.0,51.0,15.0,56.0,7.0,47.0,47.0,1.0,51.0,15.0,56.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,405.0,548.0,548.0,548.0,548.0,548.0,704.0,713.0,1,200.0,5.5,2.0,10.0,2014.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
5.0,8096758179979414311,-8218372276415404346,-3955212733485100109,5302560163370202064,5302560163370202064,-8967115172244183586,-8967115172244183586,5.0,0.0,5.0,2.0,4.85714285714,7.14285714286,9.0,7.0,4.85714285714,7.14285714286,9.0,7.0,5.0,5.0,1.0,4.85714285714,7.14285714286,9.0,7.0,45.0,45.0,0.0,45.0,2.0,38.5714285714,289.285714286,45.0,7.0,38.5714285714,289.285714286,45.0,7.0,45.0,45.0,1.0,38.5714285714,289.285714286,45.0,7.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,704.0,704.0,548.0,548.0,704.0,548.0,549.0,3,420.0,5.7,3.0,9.0,2013.0,13.0,98.7806308035,-1.0,98.7806308035,1.0,98.7806308035,-1.0,98.7806308035,1.0,98.7806308035,-1.0,98.7806308035,1.0,98.7806308035,-1.0,98.7806308035,1.0,98.7806308035,-1.0,98.7806308035,1.0,0
7.0,-8504475857937456387,-1,-1,-8504475857937456387,-8504475857937456387,-8504475857937456387,-8504475857937456387,7.0,-1.0,7.0,1.0,7.0,-1.0,7.0,1.0,7.0,-1.0,7.0,1.0,7.0,7.0,1.0,7.0,-1.0,7.0,1.0,1.0,17.5,544.5,34.0,2.0,22.6666666667,352.333333333,34.0,3.0,22.6666666667,352.333333333,34.0,3.0,1.0,1.0,1.0,22.6666666667,352.333333333,34.0,3.0,548.0,548.0,548.0,548.0,177.0,704.0,548.0,177.0,177.0,177.0,177.0,177.0,704.0,548.0,11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
12.0,5300107820801348133,6622131413909692192,3433289601737013244,5300107820801348133,0,0,0,6.0,72.0,12.0,2.0,5.33333333333,49.0666666667,16.0,6.0,5.33333333333,49.0666666667,16.0,6.0,12.0,12.0,1.0,5.33333333333,49.0666666667,16.0,6.0,6.0,3.0,18.0,6.0,2.0,2.83333333333,9.76666666667,6.0,6.0,2.83333333333,9.76666666667,6.0,6.0,6.0,6.0,1.0,2.83333333333,9.76666666667,6.0,6.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
16.0,4109645854406950560,628020936226491308,-240706964533881034,4109645854406950560,4109645854406950560,4109645854406950560,4109645854406950560,16.0,-1.0,16.0,1.0,16.0,-1.0,16.0,1.0,16.0,-1.0,16.0,1.0,16.0,16.0,1.0,16.0,-1.0,16.0,1.0,59.0,59.0,-1.0,59.0,1.0,59.0,-1.0,59.0,1.0,59.0,-1.0,59.0,1.0,59.0,59.0,1.0,59.0,-1.0,59.0,1.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,1,290.0,5.0,3.0,8.0,2014.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
7.0,8181328082200809725,6593603876496484834,-7857734834924715742,8181328082200809725,8181328082200809725,8181328082200809725,8181328082200809725,7.0,-1.0,7.0,1.0,7.0,-1.0,7.0,1.0,7.0,-1.0,7.0,1.0,7.0,7.0,1.0,7.0,-1.0,7.0,1.0,34.0,34.0,-1.0,34.0,1.0,34.0,-1.0,34.0,1.0,34.0,-1.0,34.0,1.0,34.0,34.0,1.0,34.0,-1.0,34.0,1.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,10,370.0,5.5,4.0,12.0,2015.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
4.0,-538061441862183033,-5472633337921616096,-1,-538061441862183033,-538061441862183033,-538061441862183033,-538061441862183033,3.0,2.0,4.0,2.0,3.71428571429,3.2380952381,6.0,7.0,3.71428571429,3.2380952381,6.0,7.0,4.0,4.0,1.0,3.71428571429,3.2380952381,6.0,7.0,27.0,26.5,0.5,27.0,2.0,26.5714285714,0.619047619048,27.0,7.0,26.5714285714,0.619047619048,27.0,7.0,27.0,27.0,1.0,26.5714285714,0.619047619048,27.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,704.0,704.0,704.0,704.0,704.0,548.0,712.0,0,160.0,5.5,2.0,8.0,2015.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
4.0,3433289601737013244,1088227414300337900,-1,3433289601737013244,3433289601737013244,3433289601737013244,3433289601737013244,6.0,8.0,8.0,2.0,6.28571428571,11.2380952381,12.0,7.0,6.28571428571,11.2380952381,12.0,7.0,4.0,4.0,1.0,6.28571428571,11.2380952381,12.0,7.0,26.0,25.5,0.5,26.0,2.0,23.7142857143,3.2380952381,26.0,7.0,23.7142857143,3.2380952381,26.0,7.0,26.0,26.0,1.0,23.7142857143,3.2380952381,26.0,7.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,263.0,263.0,263.0,263.0,263.0,548.0,549.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
14.0,6837214053066334711,6956699582426139508,8693964245073640147,6837214053066334711,6837214053066334711,6837214053066334711,6837214053066334711,28.5,420.5,43.0,2.0,20.2857142857,160.238095238,43.0,7.0,20.2857142857,160.238095238,43.0,7.0,14.0,14.0,1.0,20.2857142857,160.238095238,43.0,7.0,9.0,8.5,0.5,9.0,2.0,8.42857142857,0.285714285714,9.0,7.0,8.42857142857,0.285714285714,9.0,7.0,9.0,9.0,1.0,8.42857142857,0.285714285714,9.0,7.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
7.0,8948670408023620661,-6159006306231678365,6284164581582112235,8948670408023620661,3433289601737013244,8948670408023620661,8948670408023620661,5.5,4.5,7.0,2.0,8.14285714286,50.4761904762,19.0,7.0,8.14285714286,50.4761904762,19.0,7.0,7.0,7.0,1.0,8.14285714286,50.4761904762,19.0,7.0,36.0,35.0,2.0,36.0,2.0,30.0,176.0,36.0,7.0,30.0,176.0,36.0,7.0,36.0,36.0,1.0,30.0,176.0,36.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,713.0,1,170.0,5.0,2.0,5.0,2015.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
21.0,-538061441862183033,-6172775651801283024,1665047061121005617,-538061441862183033,-538061441862183033,-538061441862183033,-538061441862183033,21.0,-1.0,21.0,1.0,21.0,-1.0,21.0,1.0,21.0,-1.0,21.0,1.0,21.0,21.0,1.0,21.0,-1.0,21.0,1.0,31.0,31.0,-1.0,31.0,1.0,31.0,-1.0,31.0,1.0,31.0,-1.0,31.0,1.0,31.0,31.0,1.0,31.0,-1.0,31.0,1.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
75.0,5927333115845830913,2605111828368559944,8693964245073640147,5927333115845830913,5927333115845830913,-538061441862183033,-538061441862183033,76.0,2.0,77.0,2.0,77.7142857143,104.571428571,88.0,7.0,77.7142857143,104.571428571,88.0,7.0,75.0,75.0,1.0,77.7142857143,104.571428571,88.0,7.0,71.0,71.0,0.0,71.0,2.0,70.8571428571,2.80952380952,73.0,7.0,70.8571428571,2.80952380952,73.0,7.0,71.0,71.0,1.0,70.8571428571,2.80952380952,73.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,0,130.0,4.7,2.0,1.0,2015.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
633.0,-538061441862183033,-5345781406488546445,-5368809411346728624,-538061441862183033,-538061441862183033,-538061441862183033,-538061441862183033,729.0,18432.0,825.0,2.0,745.6,22128.8,882.0,5.0,745.6,22128.8,882.0,5.0,633.0,633.0,1.0,745.6,22128.8,882.0,5.0,38.0,39.5,4.5,41.0,2.0,39.8,3.2,42.0,5.0,39.8,3.2,42.0,5.0,38.0,38.0,1.0,39.8,3.2,42.0,5.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,0,130.0,4.7,1.0,4.0,2015.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
15.0,-8504475857937456387,-5188663207849784426,5567050199921207838,-8504475857937456387,-8504475857937456387,-8504475857937456387,-8504475857937456387,15.0,-1.0,15.0,1.0,15.0,-1.0,15.0,1.0,15.0,-1.0,15.0,1.0,15.0,15.0,1.0,15.0,-1.0,15.0,1.0,20.0,20.0,-1.0,20.0,1.0,20.0,-1.0,20.0,1.0,20.0,-1.0,20.0,1.0,20.0,20.0,1.0,20.0,-1.0,20.0,1.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,3,300.0,5.5,2.0,9.0,2012.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
1.0,-538061441862183033,-1,-1,-538061441862183033,-538061441862183033,-538061441862183033,-538061441862183033,1.0,0.0,1.0,2.0,1.8,2.7,4.0,5.0,1.8,2.7,4.0,5.0,1.0,1.0,1.0,1.8,2.7,4.0,5.0,25.0,25.0,0.0,25.0,2.0,20.4,130.8,27.0,5.0,20.4,130.8,27.0,5.0,25.0,25.0,1.0,20.4,130.8,27.0,5.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,302.0,302.0,302.0,302.0,302.0,303.0,-1.0,0,230.0,5.0,3.0,8.0,2014.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
2.0,-7691147425828043936,-2113045358230355695,-1,0,0,6324194999988696460,6324194999988696460,1.0,2.0,2.0,2.0,1.5,0.7,2.0,6.0,1.5,0.7,2.0,6.0,2.0,2.0,1.0,1.5,0.7,2.0,6.0,47.0,23.5,1104.5,47.0,2.0,37.6666666667,341.466666667,47.0,6.0,37.6666666667,341.466666667,47.0,6.0,47.0,47.0,1.0,37.6666666667,341.466666667,47.0,6.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,0.0,47.0,955.0,955.0,42.0,47.0,-1.0,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
